text,intent
Cek tugas praktikum [Process Mining](MATKUL) untuk [minggu depan],get_tugas_untuk_mata_kuliah
Cek tugas praktikum [Generative AI](MATKUL) untuk [minggu depan],get_tugas_untuk_mata_kuliah
Cek tugas praktikum [Komputasi Paralel](MATKUL) untuk [minggu depan],get_tugas_untuk_mata_kuliah
Jadwal ulang kelas [Computing Project](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Kerja Praktik](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Tugas Akhir](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Swarm and Evolutionary Computation](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Representasi Pengetahuan](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Sistem Multi Agen](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [IoT dengan Kemampuan Cerdas](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Pengolahan Citra Digital](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Pengolahan Bahasa Alami](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Sistem Pemberi Rekomendasi](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Big Data dan AI](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Sistem Keamanan Cerdas](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Visualisasi Data](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Desain Interaksi](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Analisis Jejaring Sosial](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Visi Komputer](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Forensik Digital](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Verifikasi dan Validasi Perangkat Lunak](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Process Mining](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Generative AI](MATKUL) di [hari Rabu],get_jadwal
Jadwal ulang kelas [Komputasi Paralel](MATKUL) di [hari Rabu],get_jadwal
Detail ruangan [Computing Project](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Kerja Praktik](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Tugas Akhir](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Swarm and Evolutionary Computation](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Representasi Pengetahuan](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Sistem Multi Agen](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [IoT dengan Kemampuan Cerdas](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Pengolahan Citra Digital](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Pengolahan Bahasa Alami](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Sistem Pemberi Rekomendasi](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Big Data dan AI](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Sistem Keamanan Cerdas](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Visualisasi Data](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Desain Interaksi](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Analisis Jejaring Sosial](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Visi Komputer](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Forensik Digital](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Verifikasi dan Validasi Perangkat Lunak](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Process Mining](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Generative AI](MATKUL) untuk kelas hybrid,get_ruangan
Detail ruangan [Komputasi Paralel](MATKUL) untuk kelas hybrid,get_ruangan
PR [Computing Project](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Kerja Praktik](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Tugas Akhir](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Swarm and Evolutionary Computation](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Representasi Pengetahuan](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Sistem Multi Agen](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [IoT dengan Kemampuan Cerdas](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Pengolahan Citra Digital](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Pengolahan Bahasa Alami](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Sistem Pemberi Rekomendasi](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Big Data dan AI](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Sistem Keamanan Cerdas](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Visualisasi Data](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Desain Interaksi](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Analisis Jejaring Sosial](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Visi Komputer](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Forensik Digital](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Verifikasi dan Validasi Perangkat Lunak](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Process Mining](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Generative AI](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
PR [Komputasi Paralel](MATKUL) yang harus dikumpulkan sebelum [tanggal 12],get_tugas_untuk_mata_kuliah
Mata kuliah apa saja diadakan [sore ini],get_jadwal
Pertemuan [Computing Project](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Kerja Praktik](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Tugas Akhir](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Swarm and Evolutionary Computation](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Representasi Pengetahuan](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Sistem Multi Agen](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [IoT dengan Kemampuan Cerdas](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Pengolahan Citra Digital](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Pengolahan Bahasa Alami](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Sistem Pemberi Rekomendasi](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Big Data dan AI](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Sistem Keamanan Cerdas](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Visualisasi Data](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Desain Interaksi](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Analisis Jejaring Sosial](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Visi Komputer](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Forensik Digital](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Verifikasi dan Validasi Perangkat Lunak](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Process Mining](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Generative AI](MATKUL) diadakan di auditorium,get_ruangan
Pertemuan [Komputasi Paralel](MATKUL) diadakan di auditorium,get_ruangan
Daftar tugas [Computing Project](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Kerja Praktik](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Tugas Akhir](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Swarm and Evolutionary Computation](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Representasi Pengetahuan](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Sistem Multi Agen](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [IoT dengan Kemampuan Cerdas](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Pengolahan Citra Digital](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Pengolahan Bahasa Alami](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Sistem Pemberi Rekomendasi](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Big Data dan AI](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Sistem Keamanan Cerdas](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Visualisasi Data](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Desain Interaksi](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Analisis Jejaring Sosial](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Visi Komputer](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Forensik Digital](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Verifikasi dan Validasi Perangkat Lunak](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Process Mining](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Generative AI](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Daftar tugas [Komputasi Paralel](MATKUL) yang diumumkan setelah kelas [hari Senin],get_tugas_untuk_mata_kuliah
Jadwal revisi kelas untuk [minggu ini],get_jadwal
[Computing Project](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Kerja Praktik](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Tugas Akhir](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Swarm and Evolutionary Computation](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Representasi Pengetahuan](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Sistem Multi Agen](MATKUL) sesi malam ada di lantai 2,get_ruangan
[IoT dengan Kemampuan Cerdas](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Pengolahan Citra Digital](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Pengolahan Bahasa Alami](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Sistem Pemberi Rekomendasi](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Big Data dan AI](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Sistem Keamanan Cerdas](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Visualisasi Data](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Desain Interaksi](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Analisis Jejaring Sosial](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Visi Komputer](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Forensik Digital](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Verifikasi dan Validasi Perangkat Lunak](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Process Mining](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Generative AI](MATKUL) sesi malam ada di lantai 2,get_ruangan
[Komputasi Paralel](MATKUL) sesi malam ada di lantai 2,get_ruangan
Riwayat dosen yang pernah mengampu [Computing Project](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Kerja Praktik](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Tugas Akhir](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Swarm and Evolutionary Computation](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Representasi Pengetahuan](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Sistem Multi Agen](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [IoT dengan Kemampuan Cerdas](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Pengolahan Citra Digital](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Pengolahan Bahasa Alami](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Sistem Pemberi Rekomendasi](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Big Data dan AI](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Sistem Keamanan Cerdas](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Visualisasi Data](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Desain Interaksi](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Analisis Jejaring Sosial](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Visi Komputer](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Forensik Digital](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Verifikasi dan Validasi Perangkat Lunak](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Process Mining](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Generative AI](MATKUL),get_info_dosen
Riwayat dosen yang pernah mengampu [Komputasi Paralel](MATKUL),get_info_dosen
Tugas tambahan [Computing Project](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Kerja Praktik](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Tugas Akhir](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Swarm and Evolutionary Computation](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Representasi Pengetahuan](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Sistem Multi Agen](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [IoT dengan Kemampuan Cerdas](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Pengolahan Citra Digital](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Pengolahan Bahasa Alami](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Sistem Pemberi Rekomendasi](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Big Data dan AI](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Sistem Keamanan Cerdas](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Visualisasi Data](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Desain Interaksi](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Analisis Jejaring Sosial](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Visi Komputer](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Forensik Digital](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Verifikasi dan Validasi Perangkat Lunak](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Process Mining](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Generative AI](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
Tugas tambahan [Komputasi Paralel](MATKUL) minggu ini sudah keluar,get_tugas_untuk_mata_kuliah
[Computing Project](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Kerja Praktik](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Tugas Akhir](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Swarm and Evolutionary Computation](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Representasi Pengetahuan](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Sistem Multi Agen](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[IoT dengan Kemampuan Cerdas](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Pengolahan Citra Digital](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Pengolahan Bahasa Alami](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Sistem Pemberi Rekomendasi](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Big Data dan AI](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Sistem Keamanan Cerdas](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Visualisasi Data](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Desain Interaksi](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Analisis Jejaring Sosial](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Visi Komputer](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Forensik Digital](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Verifikasi dan Validasi Perangkat Lunak](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Process Mining](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Generative AI](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
[Komputasi Paralel](MATKUL) dijadwalkan lagi pada [hari Selasa],get_jadwal
Ruang kuliah [Computing Project](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Kerja Praktik](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Tugas Akhir](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Swarm and Evolutionary Computation](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Representasi Pengetahuan](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Sistem Multi Agen](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [IoT dengan Kemampuan Cerdas](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Pengolahan Citra Digital](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Pengolahan Bahasa Alami](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Sistem Pemberi Rekomendasi](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Big Data dan AI](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Sistem Keamanan Cerdas](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Visualisasi Data](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Desain Interaksi](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Analisis Jejaring Sosial](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Visi Komputer](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Forensik Digital](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Verifikasi dan Validasi Perangkat Lunak](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Process Mining](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Generative AI](MATKUL) berada di gedung timur,get_ruangan
Ruang kuliah [Komputasi Paralel](MATKUL) berada di gedung timur,get_ruangan
Beban tugas [Computing Project](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Kerja Praktik](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Tugas Akhir](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Swarm and Evolutionary Computation](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Representasi Pengetahuan](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Sistem Multi Agen](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [IoT dengan Kemampuan Cerdas](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Pengolahan Citra Digital](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Pengolahan Bahasa Alami](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Sistem Pemberi Rekomendasi](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Big Data dan AI](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Sistem Keamanan Cerdas](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Visualisasi Data](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Desain Interaksi](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Analisis Jejaring Sosial](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Visi Komputer](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Forensik Digital](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Verifikasi dan Validasi Perangkat Lunak](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Process Mining](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Generative AI](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Beban tugas [Komputasi Paralel](MATKUL) cukup banyak di [minggu ini],get_tugas_untuk_mata_kuliah
Jadwal pagi untuk [hari Kamis],get_jadwal
Tempat ujian [Computing Project](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Kerja Praktik](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Tugas Akhir](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Swarm and Evolutionary Computation](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Representasi Pengetahuan](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Sistem Multi Agen](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [IoT dengan Kemampuan Cerdas](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Pengolahan Citra Digital](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Pengolahan Bahasa Alami](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Sistem Pemberi Rekomendasi](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Big Data dan AI](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Sistem Keamanan Cerdas](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Visualisasi Data](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Desain Interaksi](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Analisis Jejaring Sosial](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Visi Komputer](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Forensik Digital](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Verifikasi dan Validasi Perangkat Lunak](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Process Mining](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Generative AI](MATKUL) telah diumumkan,get_ruangan
Tempat ujian [Komputasi Paralel](MATKUL) telah diumumkan,get_ruangan
Cek apakah ada tugas baru untuk [Computing Project](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Kerja Praktik](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Tugas Akhir](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Swarm and Evolutionary Computation](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Representasi Pengetahuan](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Sistem Multi Agen](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [IoT dengan Kemampuan Cerdas](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Pengolahan Citra Digital](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Pengolahan Bahasa Alami](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Sistem Pemberi Rekomendasi](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Big Data dan AI](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Sistem Keamanan Cerdas](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Visualisasi Data](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Desain Interaksi](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Analisis Jejaring Sosial](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Visi Komputer](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Forensik Digital](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Verifikasi dan Validasi Perangkat Lunak](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Process Mining](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Generative AI](MATKUL),get_tugas_untuk_mata_kuliah
Cek apakah ada tugas baru untuk [Komputasi Paralel](MATKUL),get_tugas_untuk_mata_kuliah
Tidak ada kelas pada [akhir pekan],get_jadwal
Ruang kelas cadangan untuk [Computing Project](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Kerja Praktik](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Tugas Akhir](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Swarm and Evolutionary Computation](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Representasi Pengetahuan](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Sistem Multi Agen](MATKUL),get_ruangan
Ruang kelas cadangan untuk [IoT dengan Kemampuan Cerdas](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Pengolahan Citra Digital](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Pengolahan Bahasa Alami](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Sistem Pemberi Rekomendasi](MATKUL),get_ruangan
Ruang kelas cadangan untuk [Big Data dan AI](MATKUL),get_ruangan
